Time,cpu_util_percent,mem_util_percent,net_in,net_out,disk_usage_percent_read,disk_usage_percent_write
12960,7.5,15.16666667,1224289759,487870235.2,0,109772.8
13020,7,15,1226207463,490148418.8,0,105728
13080,9.8,15,1227989121,492269899.2,0,72704
13140,6.8,15,1229749282,494370803.7,0,66389.33333
13200,5.5,15,1231623129,496641083,0,75776
13260,8.4,15.16666667,1233499268,498930010.3,0,123562.6667
13320,6,15,1235308231,501213590,0,77824
13380,9.2,15,1237150676,503407445.8,0,129740.8
13440,7.6,15,1238985004,505658172,0,74922.66667
13500,5.5,15,1240785330,507749142,0,79257.6
13560,8,15.16666667,1242670267,509981581.8,0,63232
13620,8,15,1244510666,512217759.5,0,97894.4
13680,7.6,15,1246340379,514370345.5,0,64853.33333
13740,5,15,1248146978,516498079,0,131993.6
13800,7.6,15,1249984853,518765308.3,0,73642.66667
13860,6.8,15.16666667,1251811274,520968701.8,0,65638.4
13920,7.8,15,1253653091,523149589.3,0,157184
13980,5.25,15,1255450993,525229380.3,0,78643.2
14040,8.6,15,1257265299,527392278,0,152883.2
14100,7,15,1259114052,529623823.7,0,93269.33333
14160,7,15,1260986461,531873039.7,0,166502.4
14220,6.4,15,1262834809,534118663.7,0,58965.33333
14280,8.75,15,1264677450,536297097.5,0,115814.4
14340,6.6,15,1266520888,538485639,0,67072
14400,6.8,15,1268329640,540573970.5,0,131993.6
14460,4.8,15,1270209011,542865449.2,0,75946.66667
14520,8.25,15,1272079162,545132822,0,117555.2
14580,6,15,1273890806,547336320.5,0,61952
14640,7.5,15,1275734458,549550131.3,0,87381.33333
14700,7.2,15,1277571663,551773697.7,0,90419.2
14760,8.6,15,1279435166,554021841.8,0,71594.66667
14820,5.4,15.16666667,1281290424,556194717.8,0,96153.6
14880,7.5,15,1283094154,558371840.8,0,57856
14940,5.4,15,1284903122,560553865.8,0,75571.2
15000,6,15,1286786998,562773607.7,0,67925.33333
15060,8.4,15,1288629488,564968633,0,67993.6
15120,6,15.16666667,1290488604,567221192.8,0,68181.33333
15180,7.6,15.16666667,1292312403,569331193.5,0,77312
15240,4.8,16,1294063971,571333075.5,0,71782.4
15300,6,16,1295896030,573476298.5,0,145152
15360,7,16,1297767439,575764890.7,0,107724.8
15420,8.25,16,1299602162,577971385.2,0,72021.33333
15480,5.6,16,1301436313,580202043.2,0,87961.6
15540,7.4,16,1303275500,582390429.7,0,62976
15600,6.8,16,1305147799,584671907.8,0,92262.4
15660,9.5,15.83333333,1306972661,586861872.5,0,119808
15720,8.2,16,1308881476,589127337.8,0,126361.6
15780,8.2,16,1310702322,591307652.3,0,96853.33333
15840,7,16,1312490562,593454647.8,0,65126.4
15900,10,16,1314355863,595691059.7,0,95744
15960,6.2,16,1316206938,597943309.3,0,118016
16020,6.6,16,1318026851,600153290,0,89804.8
16080,8.25,16,1319857332,602358241.8,0,157781.3333
16140,6.8,16,1321690467,604597525.3,0,79667.2
16200,7.4,16,1323512239,606748255.5,0,127658.6667
16260,6.4,16,1325387071,608925478.3,0,142745.6
16320,7.2,16,1327242985,611162090.7,0,72618.66667
16380,5.25,16,1329032179,613301528.8,0,76595.2
16440,6.4,16,1330792621,615328722.5,0,78677.33333
16500,7.8,16,1332662717,617496028,0,80896
16560,7.6,16,1334515730,619765728.2,0,63897.6
16620,14,16,1336396892,622074490.8,0,115456
16680,5.4,16,1338207057,624236627.3,0,84377.6
16740,7.8,16,1340055300,626449774.5,0,56917.33333
16800,6.6,16,1341963721,628746221.2,0,100864
16860,6.8,16,1343781935,630896974.5,0,60501.33333
16920,8.25,16,1345600295,632993602.2,0,124723.2
16980,8,16,1347439163,635182217.7,0,75690.66667
17040,6.25,16,1349223261,637347834.7,0,65536
17100,8.2,16,1351065921,639624965.5,0,76288
17160,6.4,16,1352949723,641885181.5,0,81100.8
17220,9.2,16,1354850285,644193503.2,0,76185.6
17280,5.75,16,1356661256,646351930.7,0,115285.3333
17340,10.8,16,1358448185,648382806.7,0,157798.4
17400,5,16,1360283049,650617321.3,0,82176
17460,5.6,16,1362129417,652839536.3,0,127795.2
17520,6,16,1363982450,655098970.3,0,45312
17580,6.4,16,1365782241,657258075.5,0,140902.4
17640,6,16,1367598901,659449211.2,0,45056
17700,6,16,1369468293,661694223.2,0,157184
17760,6.5,16,1371304058,663914196.7,0,92928
17820,5.2,16,1373129160,666110084.7,0,129945.6
17880,6.4,16,1374953712,668245122.5,0,60620.8
17940,7.4,16,1376730014,670384854.7,0,134570.6667
18000,7,16,1378584641,672635303.2,0,81612.8
18060,7.5,16,1380425588,674859322.5,0,76117.33333
18120,5.2,16,1382205598,676917850.5,0,97177.6
18180,5.8,16,1384003872,679016547.3,0,64512
18240,7.5,16,1385857909,681293556,0,89292.8
18300,7,16,1387704711,683487242,0,114432
18360,5.4,16,1389543083,685755772.8,0,77209.6
18420,9,16,1391451537,688029453,0,69376
18480,6.5,16,1393273823,690232909.8,0,77107.2
18540,6.2,16,1395047122,692303078.5,0,86220.8
18600,8.2,16,1396894687,694418128.3,0,71765.33333
18660,8.6,16,1398729305,696630937.5,0,63078.4
18720,8.25,16,1400594007,698929380,0,71936
18780,6.4,16,1402405511,701121563.7,0,66150.4
18840,6.8,16,1404175723,703234688,0,52480
18900,6.8,16,1406055087,705520771.3,0,75980.8
18960,6.75,16,1407958184,707782660,0,43776
19020,8,16,1409762579,709867060.8,0,68198.4
19080,5.6,16,1411589170,712072796,0,67413.33333
19140,6.2,16,1413418421,714276877.5,0,66662.4
19200,6.4,16,1415259908,716494117,0,56012.8
19260,7,16,1417094162,718744349.3,0,170410.6667
19320,6,16,1418951260,720986482.2,0,65740.8
19380,8.2,16,1420729738,723090424.3,0,106154.6667
19440,5.5,16,1422492596,725161594.5,0,57139.2
19500,7.8,16,1424355845,727374526.3,0,107946.6667
19560,6.2,16,1426200068,729585869.3,0,63180.8
19620,8.6,16,1428043657,731806337,0,112810.6667
19680,4.75,16,1429885430,734048208.7,0,64409.6
19740,7.8,16,1431677155,736208890,0,112213.3333
19800,5.2,16,1433529196,738415813.2,0,113459.2
19860,7,16,1435391834,740695094.2,0,136704
19920,6.25,16,1437282720,742984544.2,0,69888
19980,5.8,16,1439068016,745139092,0,76185.6
20040,7.2,16,1440880470,747251087.2,0,74922.66667
20100,7,16,1442746485,749515754.7,0,80896
20160,7,16,1444578537,751680690.5,0,74325.33333
20220,8.75,16,1446450834,753909419.8,0,120934.4
20280,7.6,16,1448262039,756064939.3,0,86784
20340,9.8,16,1450069465,758245558.2,0,55500.8
20400,7,16,1451933610,760433133.5,0,88832
20460,6.5,16,1453817625,762693546.8,0,72704
20520,8.2,16,1455666475,764883891.5,0,91750.4
20580,6.8,16,1457475433,766947663.7,0,59392
20640,8,16,1459231583,769047148.3,0,118374.4
20700,8.75,16,1461070002,771281172,0,94378.66667
20760,7.8,16,1462985687,773561540.3,0,81408
20820,5.2,16,1464822987,775812216,0,69888
20880,6.4,16,1466656497,778015382.8,0,53452.8
20940,6.6,16,1468462706,780143320.7,0,104533.3333
21000,6,16,1470287724,782333425,0,79462.4
21060,6.8,16,1472153067,784612574.7,0,122197.3333
21120,10,16,1474051452,786887681.7,0,46694.4
21180,7.4,16,1475859739,789035981.2,0,214937.6
21240,8,16,1477629774,791157900.3,0,101888
21300,5.2,16,1479467532,793371176.2,0,133529.6
21360,7.8,16,1481266027,795465672.7,0,74837.33333
21420,11.2,16,1483103357,797651682,0,125235.2
21480,6,16,1484943512,799898282,0,61098.66667
21540,7.6,16,1486724583,802081123.3,0,125952
21600,5.2,16,1488551364,804314027.8,0,89856
21660,5.4,16,1490423721,806560840.8,0,130867.2
21720,5.8,16,1492233727,808678868.2,0,115814.4
21780,6.75,16,1494008475,810743227.8,0,114005.3333
21840,4.8,16,1495821736,812880410.2,0,77926.4
21900,7.8,16,1497653348,815108955,0,62464
21960,7.8,16,1499469547,817279848.2,0,96870.4
22020,10.25,16,1501303722,819486076.5,0,53589.33333
22080,5.2,16,1503112441,821671959.5,0,138649.6
22140,6.6,16,1504921803,823829645.8,0,57002.66667
22200,5,16,1506798664,826015093.8,0,87756.8
22260,6,16,1508637818,828193734.5,0,84650.66667
22320,6.6,16,1510523468,830455520.7,0,70144
22380,6,16,1512354207,832601156,0,79872
22440,6,16,1514161729,834744302.2,0,78677.33333
22500,5.8,16,1516038837,837008507.5,0,95436.8
22560,6.25,16,1517908925,839226840.3,0,71765.33333
22620,6.4,16,1519731640,841332892.5,0,85913.6
22680,6,16,1521502066,843401873,0,54186.66667
22740,5.6,16,1523316030,845527818.2,0,84684.8
22800,5.4,16,1525157868,847717366.3,0,91904
22860,8,16,1527007916,850004715.8,0,91955.2
22920,5,16,1528882489,852248087.7,0,146176
22980,5.6,16,1530685866,854373265.3,0,73523.2
23040,5.4,16,1532416675,856375228.7,0,114278.4
23100,5.75,16,1534274175,858533032.2,0,78506.66667
23160,7.2,16,1536118922,860793132,0,125542.4
23220,6.4,16,1537927035,862959207,0,59221.33333
23280,4.8,16,1539790726,865185532.8,0,185036.8
23340,6.8,16,1541614256,867349727.8,0,72618.66667
23400,5,16,1543455981,869541678.7,0,182681.6
23460,8,16,1545322438,871745655.7,0,63488
23520,5.6,16,1547118656,873834877.7,0,68300.8
23580,5.2,16,1548934141,876012973.2,0,54954.66667
23640,6.5,16,1550824993,878296951,0,77926.4
23700,7.2,16,1552690894,880536430.7,0,90009.6
23760,6,16,1554537659,882744947.7,0,87893.33333
23820,7.2,16,1556411790,885016828.2,0,76902.4
23880,6,16,1558185124,887140721.3,0,71338.66667
23940,4.6,16,1559954944,889179013.8,0,104652.8
24000,7,16,1561823403,891451856.7,0,62293.33333
24060,5.8,16,1563643780,893681375.5,0,90419.2
24120,8.75,16,1565472920,895904427.3,0,61952
24180,6,16,1567329070,898108292.5,0,74240
24240,5.6,16,1569134184,900288712.5,0,68096
24300,9.6,16,1570976686,902512588.7,0,62771.2
24360,7,16,1572835562,904635313.5,0,64512
24420,9.5,16,1574651809,906798582.2,0,88405.33333
24480,7.8,16,1576448869,908968696.2,0,68403.2
24540,6,16,1578273857,911139264.3,0,75690.66667
24600,5.8,16,1580121836,913396001.3,0,141312
24660,6,16,1581961488,915655575.2,0,74325.33333
24720,5,16,1583822480,917874080.8,0,95129.6
24780,8.8,16,1585626053,920052921.7,0,50773.33333
24840,4.6,16,1587423577,922182470.2,0,134451.2
24900,7.2,16,1589288610,924387581,0,51029.33333
24960,5.75,16,1591138512,926593378,0,144588.8
25020,6.2,16,1593002956,928798404,0,59289.6
25080,7,16,1594819220,930960383.5,0,110506.6667
25140,7,16,1596546238,932948052.5,0,110489.6
25200,5.75,16,1598364337,935110702.5,0,161792
25260,7,16,1600221507,937282791,0,41881.6
25320,5.6,16,1602110693,939590881.8,0,68352
25380,6.8,16,1603867851,941710720.7,0,49971.2
25440,6,16,1605674943,943831970.8,0,103680
25500,7,16,1607505171,946037208.5,0,61952
25560,6,16,1609358071,948289441,0,63744
25620,8,16,1611210647,950518535.3,0,71680
25680,6.6,16,1613058212,952774032.8,0,70963.2
25740,6.75,16,1614851894,954920210.5,0,52224
25800,5.6,16,1616728805,957148988.8,0,93184
25860,6,16,1618578389,959406798.2,0,78165.33333
25920,4.75,16,1620407073,961545699.2,0,85606.4
25980,7.2,16,1622247879,963665413.2,0,71765.33333
26040,8,16,1624054297,965802407.5,0,55500.8
26100,5.8,16,1625912763,968094358.7,0,86357.33333
26160,5.8,16,1627759115,970324156.3,0,65536
26220,7.5,16.16666667,1629601336,972569652.7,0,93184
26280,4,16,1631386883,974721968,0,64512
26340,6.6,16,1633203031,976880077.7,0,78643.2
26400,5.2,16,1635025595,979013746.8,0,74069.33333
26460,5,16,1636865639,981239523.3,0,80179.2
26520,6.2,16.16666667,1638785585,983534092.8,0,135509.3333
26580,7.2,16,1640561038,985662944.5,0,84684.8
26640,7.2,16,1642330594,987788688.2,0,112384
26700,6.6,16,1644210631,990041742,0,63283.2
26760,5.5,16,1646031862,992211928.7,0,112384
26820,5.2,16.16666667,1647853438,994294629.3,0,122470.4
26880,5.4,16,1649701535,996493338.7,0,179797.3333
26940,5,16,1651514472,998664261.7,0,50278.4
27000,7,16,1653353890,1000954003,0,162508.8
27060,7.5,16,1655231382,1003208246,0,50346.66667
27120,5.4,16.16666667,1657092557,1005435694,0,101888
27180,7,16,1658911589,1007610201,0,115712
27240,5.8,16,1660717532,1009713793,0,69222.4
27300,8,16,1662549559,1011891091,0,73045.33333
27360,4.2,16,1664368955,1014099742,0,73523.2
27420,7,16,1666222149,1016304885,0,84224
27480,6.2,16,1668002210,1018414419,0,77004.8
27540,5.5,16,1669775898,1020538770,0,88149.33333
27600,5.8,16,1671643981,1022754598,0,62054.4
27660,5.8,16,1673470217,1024911047,0,95948.8
27720,7.8,16,1675281425,1027048946,0,63232
27780,5,16,1677126995,1029304105,0,93184
27840,7.2,16,1678924913,1031476601,0,55552
27900,5,16,1680808183,1033754508,0,80486.4
27960,7.8,16,1682682682,1036006429,0,139690.6667
28020,10.75,16,1684485580,1038227557,0,113664
28080,7,16,1686288228,1040401740,0,75946.66667
28140,5.2,16,1688096700,1042489480,0,70348.8
28200,8.2,16,1689922678,1044697824,0,132778.6667
28260,5.8,16,1691772433,1046957954,0,92979.2
28320,8.5,16,1693651380,1049206121,0,96563.2
28380,8,16,1695446783,1051348901,0,103338.6667
28440,5.4,16,1697261060,1053509856,0,135270.4
28500,5.6,16,1699144513,1055781073,0,137301.3333
28560,6.25,16,1700951177,1057908944,0,90931.2
28620,6.6,16,1702782963,1060136027,0,103936
28680,7.4,16.16666667,1704587973,1062296330,0,132300.8
28740,6.8,16,1706372083,1064461714,0,142250.6667
28800,7.4,16,1708180563,1066708749,0,72908.8
28860,6.75,16,1710050786,1068961989,0,118442.6667
28920,5.6,16,1711861662,1071118011,0,78028.8
28980,8.2,16.16666667,1713618804,1073153241,0,93798.4
29040,6.4,16,1715427519,1075299479,0,61098.66667
29100,5.5,16,1717283912,1077584501,0,101273.6
29160,7.4,16,1719116149,1079751875,0,61354.66667
29220,4.8,16,1720970025,1081961053,0,80179.2
29280,7.4,16.16666667,1722754488,1084122546,0,65194.66667
29340,5.8,16,1724540300,1086238448,0,86732.8
29400,7,16,1726399041,1088425632,0,70144
29460,6.8,16,1728296174,1090697842,0,99635.2
29520,6.2,16,1730145883,1092965217,0,60211.2
29580,6.6,16.16666667,1731964408,1095158935,0,138069.3333
29640,10,16,1733747548,1097300398,0,71270.4
29700,7,16,1735597753,1099568430,0,101376
29760,5.8,16,1737470333,1101815670,0,126259.2
29820,5.4,16,1739279968,1104019800,0,91733.33333
29880,8.25,16.16666667,1741102706,1106250699,0,83148.8
29940,5.2,16,1742958924,1108528228,0,50773.33333
30000,6.4,16,1744796057,1110777385,0,78438.4
30060,5.2,16,1746645192,1113052724,0,107690.6667
30120,6.6,16,1748542893,1115344620,0,80179.2
30180,6.5,16,1750312133,1117402852,0,106291.2
30240,5.2,16,1752102602,1119554891,0,161877.3333
30300,5.4,16,1753988925,1121819712,0,118374.4
30360,5,16,1755841020,1124123474,0,79274.66667
30420,9.25,16,1757676093,1126375879,0,129433.6
30480,5.2,16,1759525189,1128589927,0,69205.33333
30540,6.4,16,1761316097,1130742078,0,122368
30600,6.6,16,1763129042,1132877132,0,70826.66667
30660,5.4,16,1764972334,1135010290,0,187084.8
30720,6.5,16,1766834091,1137218187,0,47872
30780,6.8,16.16666667,1768605670,1139342596,0,81203.2
30840,5.8,16,1770422409,1141473984,0,44032
30900,5.2,16,1772298001,1143737728,0,97365.33333
30960,7,16,1774114076,1145969946,0,75264
31020,6,16,1775969971,1148209994,0,114773.3333
31080,5.4,16.16666667,1777753141,1150262815,0,73011.2
31140,8.4,16,1779541616,1152397196,0,75178.66667
31200,5.4,16,1781409689,1154614601,0,87961.6
31260,6,16,1783225102,1156795406,0,64768
31320,4.4,16,1785061579,1158962793,0,83353.6
31380,7,16.16666667,1786913867,1161180508,0,66901.33333
31440,5.8,16,1788700991,1163283711,0,93798.4
31500,4.8,16,1790514327,1165404429,0,149811.2
31560,9.75,16,1792368227,1167581006,0,86869.33333
31620,7,16,1794238056,1169838511,0,53248
31680,6.4,16.16666667,1796013602,1172004037,0,127146.6667
31740,6.4,16,1797816261,1174104596,0,77004.8
31800,6.75,16,1799641660,1176337459,0,88490.66667
31860,6.4,16,1801501234,1178577480,0,115507.2
31920,6.6,16,1803358584,1180723119,0,61013.33333
31980,9.2,16.16666667,1805121918,1182775065,0,104448
32040,5.4,16,1806885859,1184861892,0,69120
32100,5.5,16,1808779882,1187165228,0,136499.2
32160,7.6,16,1810639220,1189433176,0,119193.6
32220,5,16,1812444738,1191601208,0,126805.3333
32280,5.6,16.16666667,1814308889,1193801739,0,62259.2
32340,6.6,16,1816064821,1195886664,0,137216
32400,8.5,16,1817876001,1197996004,0,84172.8
32460,6.8,16,1819770968,1200248117,0,105984
32520,4.8,16,1821581360,1202448847,0,122368
32580,6.2,16,1823387094,1204639448,0,70058.66667
32640,5.6,16,1825247874,1206874476,0,63795.2
32700,7,16,1827106258,1209124424,0,82688
32760,6,16,1828967378,1211353528,0,74342.4
32820,5.2,16,1830857562,1213624507,0,90419.2
32880,7.2,16.16666667,1832653861,1215791712,0,53418.66667
32940,4.75,16,1834399135,1217895710,0,84684.8
33000,6.4,16,1836263624,1220146911,0,66474.66667
33060,6,16,1838091576,1222367939,0,79667.2
33120,4,16,1839907039,1224571964,0,71850.66667
33180,9.2,16.33333333,1841703330,1226626200,0,64819.2
33240,6.5,16,1843511096,1228747709,0,70144
33300,7,16,1845360790,1231035407,0,63897.6
33360,6,16,1847273517,1233378492,0,108032
33420,12,16,1849108917,1235587445,0,113254.4
33480,8.6,16.16666667,1850894628,1237752478,0,80384
33540,5.25,16,1852694248,1239866669,0,61440
33600,5.8,16,1854497180,1241966638,3276.8,89395.2
33660,5.2,16,1856346368,1244193595,0,133973.3333
33720,6,16,1858195207,1246382283,0,91033.6
33780,5.4,16.16666667,1859959781,1248532147,0,103936
33840,7,16,1861722810,1250658755,0,87244.8
33900,4.6,16,1863603988,1252953169,0,139605.3333
33960,4.5,16,1865440073,1255204811,0,72089.6
34020,6.8,16,1867266053,1257334854,0,139520
34080,6.2,16.16666667,1869091695,1259505508,0,122163.2
34140,8.4,16,1870892417,1261641074,0,124620.8
34200,9.6,16.33333333,1872747358,1263862921,0,84138.66667
34260,6.25,17,1874627136,1266157245,0,94003.2
34320,6.4,17,1876432638,1268421858,0,60586.66667
34380,7.6,17,1878242874,1270571970,0,135372.8
34440,5.4,17,1880049587,1272720607,0,86698.66667
34500,4,17,1881904671,1274959999,0,89088
34560,6.8,17,1883737975,1277169001,0,67669.33333
34620,5.4,17,1885621823,1279388293,0,66969.6
34680,7.2,17,1887380994,1281510494,0,72618.66667
34740,5,17,1889196237,1283671183,0,66764.8
34800,5.8,17,1891069816,1285905888,0,77721.6
34860,6,17,1892918502,1288161781,0,113749.3333
34920,6.5,17,1894797816,1290458695,0,77107.2
34980,5.8,17,1896659778,1292681127,0,111957.3333
35040,5.2,17,1898455292,1294853460,0,68812.8
35100,7,17,1900303737,1297066512,0,87637.33333
35160,5.8,17,1902144042,1299170661,0,90419.2
35220,6.75,16.83333333,1904012083,1301418705,0,61781.33333
35280,10.6,17,1905800586,1303515806,0,72396.8
35340,7.8,17,1907635453,1305684734,0,127061.3333
35400,7.8,17,1909505121,1307974742,0,148787.2
35460,6.75,17,1911331692,1310164203,0,96563.2
35520,4.8,17,1913190148,1312432881,0,117674.6667
35580,6.2,17,1914962084,1314471856,0,78438.4
35640,6.4,17,1916767023,1316623100,0,149674.6667
35700,6.75,17,1918647648,1318831882,0,73728
35760,7.2,17,1920485706,1321086211,0,101376
35820,6.6,17,1922356256,1323329134,0,72601.6
35880,7,17,1924191094,1325508641,0,109994.6667
35940,5.25,17,1925955275,1327635435,0,74752
36000,7.6,17,1927794669,1329823483,0,143974.4
36060,5,17,1929699551,1332160153,0,71338.66667
36120,5.75,17,1931545596,1334333412,0,87552
36180,5.6,17,1933318198,1336454336,0,108885.3333
36240,8.2,17,1935108469,1338584269,0,77107.2
36300,4,17,1936956090,1340835329,0,103082.6667
36360,7.4,17,1938773550,1342991302,0,87244.8
36420,5.25,17,1940573593,1345128866,0,112640
36480,4.8,17,1942365968,1347360254,0,76390.4
36540,4.6,17,1944184921,1349548555,0,74496
36600,6.4,17,1946039784,1351805251,0,124723.2
36660,3.5,17,1947894084,1354107153,0,66355.2
36720,6,17,1949698563,1356312242,0,72192
36780,5.8,17,1951528301,1358477001,0,62771.2
36840,6.4,17,1953335847,1360658419,0,58794.66667
36900,6.6,17,1955176653,1362911202,0,96358.4
36960,7.25,17,1957049198,1365207770,0,64938.66667
37020,7.8,17,1958872146,1367387249,0,124006.4
37080,7.4,17,1960693392,1369543571,0,69802.66667
37140,5.25,17,1962529330,1371726579,0,64000
37200,9,17,1964349990,1373806732,0,105045.3333
37260,5.2,17,1966242784,1376068108,0,84787.2
37320,5.75,17,1968073219,1378217064,0,118988.8
37380,8,17,1969901301,1380388015,0,85418.66667
37440,4.6,17,1971708995,1382564203,0,128409.6
37500,6,17,1973577326,1384806190,0,68608
37560,6.2,17,1975431086,1387032175,0,186675.2
37620,5.25,17,1977210456,1389102422,0,101717.3333
37680,8.2,17,1979012384,1391264365,0,133324.8
37740,5.8,17,1980779079,1393363976,0,68266.66667
37800,6.4,17,1982624643,1395549274,0,159129.6
37860,6.8,17,1984510285,1397807704,0,76629.33333
37920,6,17,1986384491,1400042106,0,87552
37980,5.2,17,1988180637,1402183177,0,116736
38040,7.6,17,1989942396,1404221955,0,86613.33333
38100,7,17,1991792869,1406405331,0,97382.4
38160,5.5,17,1993628404,1408605848,0,107093.3333
38220,6.2,17,1995499940,1410844695,0,79257.6
38280,6.4,17,1997332017,1413044940,0,77653.33333
38340,6,17,1999138633,1415253928,0,111206.4
38400,7.2,17,2001030823,1417512437,0,108970.6667
38460,5,17,2002863680,1419654826,0,73523.2
38520,6.25,17,2004710724,1421897107,0,65450.66667
38580,6,17,2006510406,1424101962,0,55091.2
38640,5.6,17,2008276694,1426232936,0,57548.8
38700,6.6,17,2010134220,1428527989,0,49834.66667
38760,6.2,17,2012017383,1430850911,0,72396.8
38820,8.25,17,2013857212,1433051968,0,65365.33333
38880,4.6,17,2015600223,1435045516,0,73011.2
38940,6.4,17,2017417027,1437167387,0,89173.33333
39000,6.2,17,2019319820,1439513203,0,130048
39060,6.75,17,2021187300,1441780027,0,67242.66667
39120,5,17,2023038535,1443982282,0,113356.8
39180,7,17,2024854297,1446163139,0,99072
39240,7,17,2026639319,1448307434,0,120627.2
39300,10.6,17,2028520921,1450544891,0,59084.8
39360,5.25,17,2030435513,1452845330,0,116309.3333
39420,4.4,17,2032269270,1455076611,0,84070.4
39480,7.8,17,2034114383,1457318378,0,105386.6667
39540,5.4,17,2035895509,1459478115,0,132812.8
39600,7,17,2037720291,1461684445,0,121600
39660,6.2,17,2039539365,1463795179,0,84377.6
39720,5.2,17,2041335963,1465959534,0,60501.33333
39780,6.6,17,2043196756,1468213503,0,82329.6
39840,5.6,17,2045022209,1470409171,0,69717.33333
39900,8.5,17,2046834456,1472622929,0,83558.4
39960,5.4,17,2048694677,1474881254,0,111923.2
40020,8.4,17,2050544707,1477083773,0,75008
40080,7.8,17,2052302499,1479130943,0,82124.8
40140,7,17,2054083074,1481218458,0,67072
40200,5.8,17,2055955424,1483458655,0,135475.2
40260,6.6,17,2057813892,1485708583,0,59904
40320,5.2,17,2059623927,1487922870,0,94617.6
40380,5,17,2061458684,1490076349,0,47530.66667
40440,8.5,17,2063300496,1492288543,0,90931.2
40500,8.8,17,2065142670,1494471264,0,77397.33333
40560,6.2,17,2067017463,1496697978,0,63283.2
40620,11.5,17,2068885467,1498918785,0,71987.2
40680,8,17,2070659051,1501032293,0,70570.66667
40740,5.2,17,2072482161,1503216150,0,74854.4
40800,6.2,17,2074339925,1505456630,0,122538.6667
40860,6.6,17,2076170922,1507676722,0,117452.8
40920,5.5,17,2077985347,1509772688,0,58368
40980,7.6,17,2079804457,1511991282,0,135680
41040,5.2,17,2081623890,1514253724,0,101290.6667
41100,4.6,17,2083501318,1516521491,0,160460.8
41160,9,17,2085353681,1518735981,0,65365.33333
41220,5.75,17,2087209251,1520978248,0,129740.8
41280,7,17,2089009556,1523096646,0,64921.6
41340,6.8,17,2090764047,1525217449,0,104021.3333
41400,6.4,17,2092623574,1527435069,0,69529.6
41460,5.25,17,2094548351,1529757205,0,76117.33333
41520,8.2,17,2096355746,1531953522,0,148275.2
41580,5,17,2098123180,1534013134,0,55978.66667
41640,7,17,2099975012,1536197551,0,87449.6
41700,6.75,17,2101791170,1538364639,0,72704
41760,6.6,17,2103642618,1540603717,0,80691.2
41820,5.4,17,2105516346,1542805233,0,110165.3333
41880,6.8,17,2107315676,1544907527,0,72089.6
41940,6.8,17,2109082175,1546974242,0,58880
42000,6.75,17,2110931164,1549084828,0,114090.6667
42060,6,17,2112798483,1551269963,0,62976
42120,5.4,17,2114590132,1553442460,0,89429.33333
42180,7.2,17,2116423924,1555610604,0,70041.6
42240,6.25,17,2118260186,1557770394,0,54357.33333
42300,6.8,17,2120097114,1559943472,0,84275.2
42360,5.4,17,2121945655,1562131231,0,135936
42420,7.4,17,2123764767,1564280275,0,59187.2
42480,5.8,17,2125577815,1566466218,0,66304
42540,6.5,17,2127404587,1568648069,0,68300.8
42600,6.2,17,2129272702,1570887779,0,93900.8
42660,6,17,2131135874,1573118616,0,95402.66667
42720,7.8,17,2133009182,1575344231,0,60825.6
42780,6.5,17,2134841420,1577522119,0,87637.33333
42840,7,17,2136634872,1579637852,0,63897.6
42900,4.4,17,2138502651,1581834316,0,157610.6667
42960,4.4,17,2140392380,1584115147,0,84889.6
43020,6.25,17,2142254433,1586316886,0,100778.6667
43080,5.6,17,2144073996,1588453334,0,102092.8
43140,7.4,17,2145819596,1590453183,0,125098.6667
43200,5.2,17,2147712468,1592660910,0,83148.8
43260,6.4,17,2149583682,1594863717,0,104038.4
43320,6,17,2151430823,1597066474,0,82176
43380,4.4,17,2153248296,1599214616,0,59904
43440,7.2,17,2155050021,1601334519,0,76629.33333
43500,6.2,17,2156876341,1603508186,0,83558.4
43560,4.25,17,2158696038,1605682934,0,59050.66667
43620,6.6,17,2160565309,1607877224,0,76083.2
43680,6.4,17,2162351162,1610009050,0,104448
43740,6.6,17,2164107283,1612062493,0,146124.8
43800,6,17,2165975406,1614278734,0,70246.4
43860,3.75,17,2167800970,1616453576,0,78933.33333
43920,6.6,17,2169588602,1618587424,0,63488
43980,5.6,17,2171418280,1620773813,0,87381.33333
44040,7.6,17,2173212616,1622867867,0,51609.6
44100,5.2,17,2175024032,1625005986,0,75008
44160,7,17,2176869211,1627208136,0,69836.8
44220,6,17,2178726833,1629409795,0,63488
44280,6.8,17,2180502371,1631480394,0,83865.6
44340,5.6,17,2182361487,1633633046,0,70912
44400,7,17,2184188326,1635816042,0,85196.8
44460,6.75,17,2186027858,1638019608,0,125747.2
44520,6.4,17,2187901263,1640273084,0,112810.6667
44580,6.8,17,2189673556,1642386986,0,169676.8
44640,7.25,17,2191425882,1644395693,0,78506.66667
44700,7.8,17,2193285942,1646518367,0,108851.2
44760,5.8,17,2195122731,1648686302,0,96426.66667
44820,10.5,17,2196957718,1650888870,0,154828.8
44880,10.4,17,2198823055,1653103603,0,76373.33333
44940,9.8,17,2200657897,1655288999,0,125132.8
45000,7.4,17,2202469300,1657423596,0,82858.66667
45060,6.8,17,2204313214,1659606338,0,121036.8
45120,8,17,2206138584,1661716379,0,79360
45180,9.2,17,2207948174,1663868635,0,69973.33333
45240,5.6,17,2209804193,1666044396,0,178278.4
